"Exceptionnel, avenue FOCH",233,16th arr.,3.1 miles,7.2,Good,9.5,16
HotelF1 Paris Saint Ouen Marché Aux Puces,49,18th arr.,3.1 miles,6.7,Review score,NA,4406
Hotel Observatoire Luxembourg,211,5th arr.,1.1 miles,8.8,Fabulous,NA,361
Résidence du Pré,NA,9th arr.,Metro access,8.5,Very good,NA,1063
cozy room - porte maillot,100,17th arr.,3.1 miles,6,Review score,NA,24
Sweet Inn -Etienne Marcel,437,1st arr.,"3,100 feet",8.4,Very good,NA,44
Appartement St Romain - Luxembourg,189,6th arr.,1.6 miles,7.7,Good,10,42
Last stage luxe Montorgueil Louvre,250,2nd arr.,0.8 miles,8.8,Fabulous,NA,10
ARC TRIOMPHE - PARIS 8 EME - WAGRAM,132,8th arr.,2.8 miles,7.7,Good,9.5,25
Top Apartment Triplex av Ternes Paris,278,17th arr.,2.9 miles,8.4,Very good,9.5,42
Sublime appartement St Honore ( Boissy),NA,8th arr.,Metro access,NA,Very good,NA,NA
Wonderful flat Louvre Palais Royal,295,2nd arr.,0.8 miles,8.2,Very good,9.3,46
Hotel Regence Paris,137,8th arr.,2.1 miles,6.3,Review score,NA,216
brooklin,432,8th arr.,2.7 miles,NA,Review score,NA,NA
Hôtel Le Regent Paris,195,6th arr.,0.6 miles,8.5,Very good,9.7,281
ibis Maine Montparnasse,110,14th arr.,2.1 miles,7.7,Good,NA,1207
FLAAT- CHAMPS ELYSEES,239,8th arr.,2.4 miles,6.8,Review score,9.4,23
ParisRentStudio,NA,10th arr.,Metro access,7.7,Good,NA,8
Appartement Washington Champs Élysées - Arc de triomphe,289,8th arr.,2.5 miles,5.8,Review score,10,18
Mercure Paris Place d'Italie,161,13th arr.,1.8 miles,8.1,Very good,NA,472
Hôtel de l'Aveyron,106,12th arr.,1.1 miles,6.4,Review score,NA,2470
Eiffel Kennedy,180,16th arr.,3.1 miles,8.5,Very good,NA,512
Grand Hotel Du Calvados,130,9th arr.,1.8 miles,7,Good,NA,510
Hôtel du Parc Montsouris,120,14th arr.,2.5 miles,7.5,Good,NA,614
Lovely nest - Le Marais (1622),NA,4th arr.,Metro access,7.7,Good,NA,13
Feel In Paris Like At Home,199,19th arr.,1.9 miles,6.7,Review score,NA,18
Ampère,231,17th arr.,3.1 miles,8.8,Fabulous,NA,1850
Hotel Fiat,116,9th arr.,2.1 miles,7.4,Good,NA,1022
Appartement près du centre et du métro,109,13th arr.,2.1 miles,NA,Good,NA,NA
Paris Voltaire,155,11th arr.,1.3 miles,6.8,Review score,NA,50
"Shangri-La Hotel, Paris","1,087",16th arr.,2.7 miles,9.1,Superb,9.3,191
"Niepce Paris, Curio Collection By Hilton",309,14th arr.,2.1 miles,8.6,Fabulous,NA,28
Paris - Le Marais thorigny,NA,3rd arr.,Metro access,NA,Fabulous,NA,NA
Paris Eiffel Tower studio,110,16th arr.,3 miles,7,Good,9.3,30
Hôtel de la Terrasse,72,18th arr.,2.8 miles,6,Review score,NA,1085
Pavillon de Montmartre,143,18th arr.,2.1 miles,7.8,Good,NA,1455
Le Chalgrin,150,16th arr.,3.1 miles,8.2,Very good,NA,80
Printania Porte de Versailles,128,15th arr.,3 miles,5.9,Review score,NA,866
Eiffel Terraces,"1,445",16th arr.,2.7 miles,8.2,Very good,NA,8
Charming Parisian studio!,NA,"Paris


Show on map",Metro access,5.8,Review score,NA,6
Loft Design for 8 people in Heart of Paris,366,10th arr.,1 miles,9.6,Exceptional,9.5,5
Hotel Monceau Wagram,167,17th arr.,2.9 miles,7.7,Good,NA,761
Hotel Le Faubourg,103,9th arr.,1.2 miles,6.3,Review score,NA,1584
Best Western Premier Opéra Opal,216,8th arr.,1.6 miles,8.7,Fabulous,9.6,256
BEAUTY SAINT PAUL,139,4th arr.,"2,800 feet",7.2,Good,NA,31
Hôtel Recamier,400,6th arr.,0.9 miles,9.1,Superb,9.8,212
Appartement Jardin du Luxembourg - Pierre Nicole,NA,5th arr.,,6.8,Review score,NA,19
Hotel Luxia,99,18th arr.,1.9 miles,7.2,Good,NA,3239
Place des Vosges Apartment ID96,210,3rd arr.,0.7 miles,7.6,Good,NA,24
Hotel Elysée Gare de Lyon,131,12th arr.,1.1 miles,8.2,Very good,NA,1153
L'Edmond Hôtel,316,17th arr.,2.5 miles,8.6,Fabulous,NA,281
YMMO 75012,133,12th arr.,2.4 miles,5.8,Review score,NA,133
ibis Styles Paris Gare de l'Est Château Landon,120,10th arr.,1.6 miles,7.4,Good,NA,1941
Lafayette Private Apartment,NA,9th arr.,Metro access,7.7,Good,NA,14
"134 Suite Richard, Luxury APT",502,18th arr.,1.9 miles,NA,Good,NA,NA
Courcelles Médéric,119,17th arr.,2.8 miles,8.2,Very good,NA,440
Hôtel D'Alsace,109,10th arr.,1.4 miles,5.6,Review score,NA,860
ibis Paris Gare du Nord La Fayette,126,10th arr.,1.5 miles,7.9,Good,NA,887
La Maison Gobert B&B,170,11th arr.,1.4 miles,9.1,Superb,NA,314
Hotel Eden Montmartre,139,18th arr.,2.5 miles,8,Very good,NA,981
Best Western Au Trocadéro,178,16th arr.,3 miles,8.5,Very good,9.6,928
"Beautiful loft, Champs Elysée, (1628)",NA,8th arr.,Metro access,NA,Very good,NA,NA
ibis Paris Tour Montparnasse 15eme,120,15th arr.,1.7 miles,7.6,Good,NA,415
Eden Lodge Paris,250,11th arr.,1.9 miles,9,Superb,NA,151
Le Nouvel Hôtel du Théâtre,156,14th arr.,1.8 miles,7.8,Good,NA,294
Hôtel De Buci,350,6th arr.,0.7 miles,8.9,Fabulous,9.7,184
Hotel B Square,110,17th arr.,2.3 miles,7.6,Good,NA,976
Relais Du Louvre,500,1st arr.,"2,800 feet",9,Superb,9.7,543
Luxury Appartment La Tour Paris,NA,16th arr.,Metro access,8.7,Fabulous,10,8
Hotel Le Richemont,183,13th arr.,2.1 miles,8.3,Very good,NA,1503
Hipotel Paris Printania Maraichers,131,20th arr.,2.7 miles,5.2,Review score,NA,2474
Melia Paris Notre Dame,258,5th arr.,"2,150 feet",8.5,Very good,9.4,282
Hotel de France Invalides,167,7th arr.,2 miles,8.3,Very good,NA,348
Club246 Paris Saint Martin,222,3rd arr.,"1,950 feet",NA,Very good,NA,NA
Vendôme Opera Hotel,213,8th arr.,1.6 miles,8.7,Fabulous,9.3,454
PARIS 6TH - LATIN QUATER - ST ANDRE DES ARTS,NA,6th arr.,Metro access,6.4,Review score,NA,19
Hotel Du Globe,100,2nd arr.,0.7 miles,6,Review score,NA,1696
Pavillon Opéra Lafayette,106,9th arr.,1.6 miles,6.6,Review score,NA,1449
Elysées Ceramic,319,8th arr.,2.8 miles,8.4,Very good,9.4,3098
Hôtel Harvey,131,17th arr.,3.1 miles,8.4,Very good,NA,311
"Appartement Luxe-design en plein coeur du quartier latin. A 5mn à pied de Notre Dame et 200M de la rue de Buci et ses nombreux restaurants, commerces de proximité, supermarchés et galeries.",528,6th arr.,"2,800 feet",NA,Very good,NA,NA
Hotel Ekta Champs Elysées,199,8th arr.,2.6 miles,9.1,Superb,9.8,909
Le 48 Paris,NA,10th arr.,Metro access,NA,Superb,NA,NA
ibis Styles Paris Maine Montparnasse,129,14th arr.,2.2 miles,7.9,Good,NA,683
Le Relais Saint Honoré,250,1st arr.,1.1 miles,9.3,Superb,9.8,375
Hotel Sofia Paris,110,18th arr.,2 miles,6.5,Review score,NA,1441
Hotel du College de France,184,5th arr.,"2,800 feet",8.8,Fabulous,9.6,996
Hôtel de la Tour Eiffel,177,7th arr.,2.2 miles,7.9,Good,NA,314
Mercure Paris Porte De Versailles Expo,132,"Paris


Show on map",3.1 miles,7.5,Good,NA,667
Royal Wagram,78,17th arr.,2.9 miles,7.4,Good,NA,1162
Edgar Suites Louvre - Richelieu 2,NA,2nd arr.,Metro access,9.2,Superb,NA,8
Hotel Riviera,109,9th arr.,1.7 miles,5.6,Review score,NA,501
Hôtel Montsouris Orléans,78,14th arr.,2.5 miles,7.4,Good,NA,366
ibis Styles Paris Gare de l'Est Château Landon,120,10th arr.,1.6 miles,7.4,Good,NA,1940
"Amazing flat marais , grands boulevard , republique",178,3rd arr.,"2,950 feet",6.9,Review score,9.5,11
Timhotel Opera Madeleine,128,8th arr.,1.7 miles,7.4,Good,NA,613
Hotel Abrial Batignolles Paris 17,86,17th arr.,2.8 miles,6.8,Review score,NA,676
CHARMANT 3 PIÈCES EN PLEIN COEUR DU MARAIS,NA,4th arr.,Metro access,7.2,Good,NA,12
Appartement Montparnasse Jean Zay 1,286,14th arr.,1.9 miles,6,Review score,NA,14
Hotel Luna Park,67,11th arr.,1.1 miles,7.4,Good,NA,2296
hotelF1 Paris Porte de Châtillon,64,14th arr.,2.9 miles,7.4,Good,NA,7952
HostnFly apartments - Magnificent apartment in the Marais,303,3rd arr.,0.7 miles,NA,Good,NA,NA
Résidence Clignancourt,111,18th arr.,1.9 miles,7.4,Good,NA,355
Hôtel de la Gaîté,118,14th arr.,1.8 miles,7.2,Good,NA,540
Cosy nest in the Marais district,NA,3rd arr.,Metro access,7.2,Good,NA,24
Hotel Agenor,100,14th arr.,1.9 miles,6.9,Review score,NA,257
Hôtel du Square d'Anvers,137,9th arr.,1.8 miles,7.4,Good,NA,1569
Hôtel Maubeuge Gare du Nord,77,10th arr.,1.6 miles,5.5,Review score,NA,1630
Hotel Aix Europe,317,10th arr.,1.3 miles,7.4,Good,NA,1049
Hotel Fiat,116,9th arr.,2.1 miles,7.4,Good,NA,1022
Hôtel Poussin,132,16th arr.,3.7 miles,7.1,Good,NA,301
Atelier d’artiste # Artiste Loft # 35m2,NA,11th arr.,Metro access,7.6,Good,NA,5
Appartement Buttes-Chaumont - Manin,187,19th arr.,1.9 miles,6.3,Review score,NA,12
Hôtel De La Herse d'Or,140,4th arr.,0.7 miles,7.4,Good,NA,1924
Moulin Vert,110,14th arr.,2.3 miles,7.4,Good,NA,393
Prince Albert Lyon Bercy,99,12th arr.,1.4 miles,7.3,Good,NA,641
TOUR EIFFEL ST DOMINIQUE 2 PARIS,225,7th arr.,2.2 miles,5.6,Review score,NA,4
Hotel Cervantes by Happyculture,159,8th arr.,2.1 miles,7.8,Good,NA,784
ibis Styles Paris Meteor Avenue d'Italie,126,13th arr.,2.8 miles,8.5,Very good,NA,479
CHARMANT 3 PIÈCES EN PLEIN COEUR DU MARAIS,NA,4th arr.,Metro access,7.2,Good,NA,12
Hotel Diana Paris,200,5th arr.,"2,950 feet",8.6,Fabulous,9.3,338
HOTEL HECTOR,132,9th arr.,2.1 miles,7.2,Good,NA,186
Hotel des Grandes Ecoles,183,5th arr.,0.8 miles,8.5,Very good,9.6,1071
Phileas Hotel,171,9th arr.,1.8 miles,8.6,Fabulous,NA,639
Apartment Rue du Louvre,358,1st arr.,"3,100 feet",NA,Fabulous,NA,NA
Bridgestreet marais - rue mondetour,159,1st arr.,"2,450 feet",7.2,Good,NA,68
Cosy nest in the Marais district,NA,3rd arr.,Metro access,7.2,Good,NA,24
Ideal Hotel,74,11th arr.,1.3 miles,5.7,Review score,NA,1100
Four Seasons Hotel George V Paris,"1,120",8th arr.,2.5 miles,9.3,Superb,9.6,530
Hôtel Du Parc,119,14th arr.,1.7 miles,7.2,Good,NA,321
Appartement Belleville - Pelleport,148,20th arr.,2.1 miles,5.2,Review score,NA,22
Hotel De Seine,256,6th arr.,0.7 miles,8.7,Fabulous,9.6,402
Appartement 2-Chalgrin Paris,289,16th arr.,3.1 miles,7.6,Good,NA,70
Atelier d’artiste # Artiste Loft # 35m2,NA,11th arr.,Metro access,7.6,Good,NA,5
BE YOU LUXURY APART'HÔTEL - LA GOURMANDE,210,18th arr.,2.1 miles,8.5,Very good,NA,25
Appartement Batignolles - Lantiez,148,17th arr.,2.9 miles,5.8,Review score,NA,7
Hotel Antin St Georges,111,9th arr.,1.6 miles,7.1,Good,NA,1580
Hôtel Thérèse,226,1st arr.,1 miles,8.9,Fabulous,9.6,411
Paris France Hotel,199,3rd arr.,0.8 miles,8.8,Fabulous,9.3,1281
HostnFly apartments - Wonderful warm and cosy appt,132,11th arr.,1.6 miles,NA,Fabulous,NA,NA
Sunny and Spacious Apt,NA,13th arr.,Metro access,NA,Fabulous,NA,NA
Best Western Paris Gare Saint Lazare,179,8th arr.,2.2 miles,7.8,Good,NA,505
Luckey Homes - Rue Saint-Fargeau,167,20th arr.,2.6 miles,7.9,Good,NA,71
Relais du Pré,131,9th arr.,1.5 miles,8.2,Very good,NA,540
Hôtel du Square d'Anvers,137,9th arr.,1.8 miles,7.4,Good,NA,1569
Allahuasca,190,14th arr.,2.4 miles,NA,Good,NA,NA
Luxury Flat Marais Place des Vosges,476,4th arr.,0.8 miles,9.4,Superb,10,16
HostnFly apartments - Sublime bright and warm appt,139,18th arr.,2.5 miles,NA,Superb,NA,NA
Cosy studio Pigalle,NA,9th arr.,Metro access,7.7,Good,NA,10
Le Village Montmartre by Hiphophostels,120,18th arr.,1.9 miles,8.5,Very good,NA,1739
Hotel Paris Opera managed by Melia,197,2nd arr.,1.1 miles,7.8,Good,NA,435
B Montmartre,189,17th arr.,2.2 miles,9.2,Superb,NA,416
Résidence Clignancourt,111,18th arr.,1.9 miles,7.4,Good,NA,355
Auberge Internationale des Jeunes,71,11th arr.,1.3 miles,6.8,Review score,NA,1407
Hôtel Mistral,179,14th arr.,1.9 miles,9,Superb,NA,482
Dreamyflat - Montmartre,NA,18th arr.,Metro access,7,Good,9.8,28
HOTEL AU COEUR DU MARAIS,166,3rd arr.,0.6 miles,9,Superb,NA,6
Hotel Belfort,111,11th arr.,1.5 miles,7.6,Good,NA,1203
FLAAT- CHAMPS ELYSEES II,245,8th arr.,2.4 miles,7.8,Good,9.3,28
Apartment Rue Marbeuf,"11,765",8th arr.,2.4 miles,NA,Good,NA,NA
Hotel Paris Bercy,89,12th arr.,2.4 miles,6,Review score,NA,789
Hôtel Saint Pierre,162,6th arr.,0.6 miles,7.8,Good,9.4,1545
Champs-Élysées appartement 4,NA,8th arr.,Metro access,8,Very good,NA,37
Hôtel La Comtesse,288,7th arr.,2.1 miles,9,Superb,9.4,783
PERE LACHAISE BY LOVELY STAY,111,20th arr.,2.2 miles,NA,Superb,NA,NA
Hotel Le Six,299,6th arr.,1.4 miles,9.2,Superb,9.5,241
Best Western Premier Trocadero La Tour,189,16th arr.,3.1 miles,8.2,Very good,NA,308
Hotel Aix Europe,317,10th arr.,1.3 miles,7.4,Good,NA,1049
Hotel Richmond Gare du Nord,112,10th arr.,1.6 miles,7.1,Good,NA,1148
"62 m², 3 pièces, proche du Quartier Latin",NA,13th arr.,Metro access,9,Superb,9.7,13
"The Originals City, Hôtel Lecourbe, Paris Tour Eiffel (Inter-Hotel)",128,15th arr.,2.1 miles,7.8,Good,NA,997
126 Suite Abraham,468,2nd arr.,0.8 miles,NA,Good,NA,NA
CADET Residence,222,9th arr.,1.3 miles,8.6,Fabulous,9.4,133
Au Manoir Saint Germain,315,6th arr.,0.9 miles,8.6,Fabulous,9.5,666
Hôtel des Buttes Chaumont,103,19th arr.,2 miles,7.8,Good,NA,753
ibis Paris Sacré Coeur 18ème,129,18th arr.,1.9 miles,7.2,Good,NA,1445
Hôtel de Cabourg,131,17th arr.,2.2 miles,7.1,Good,NA,1853
Villa Harmonie - Paris,NA,15th arr.,Metro access,7.4,Good,NA,39
Relais Bergson,92,19th arr.,2 miles,7,Good,NA,720
Hôtel Paris Nord,106,10th arr.,1.7 miles,6.7,Review score,NA,387
"Exceptionnel, avenue FOCH",233,16th arr.,3.1 miles,7.2,Good,9.5,16
Hôtel Opéra Dieppe,111,9th arr.,1.8 miles,7.1,Good,NA,883
Cactus,88,15th arr.,2.3 miles,5.5,Review score,NA,1074
Prince Monceau,99,17th arr.,2.7 miles,6.7,Review score,NA,598
PARIS 4 EME OF MARAIS - LIONS ST PAUL,NA,4th arr.,Metro access,7.7,Good,NA,10
Hotel Richmond Gare du Nord,112,10th arr.,1.6 miles,7.1,Good,NA,1148
CMG Premium Tour Eiffel V,156,16th arr.,3 miles,7.1,Good,NA,34
Hotel Prince Albert Opéra,119,9th arr.,1.6 miles,7.1,Good,NA,1847
LE MARAIS-SAINT MARTIN LUXURY & DESIGN BY STUDIO,133,3rd arr.,0.8 miles,7.1,Good,NA,58
Hipotel Paris Père-Lachaise République,82,11th arr.,1.5 miles,6.2,Review score,NA,1877
Hôtel Eiffel XV,112,15th arr.,2.8 miles,6.8,Review score,NA,1857
"Amazing apartment, Eiffel Tower (2062)",NA,7th arr.,,NA,Review score,NA,NA
Apartment WS Opéra - Galeries Lafayette,142,9th arr.,1.6 miles,7.1,Good,NA,287
Hôtel Du Mont Dore Batignolles,117,17th arr.,2.3 miles,7.1,Good,NA,1009
FLAAT- SAINT GERMAIN DES PRES,200,6th arr.,0.8 miles,7,Good,9.7,8
ibis budget Paris Porte de Vincennes,71,20th arr.,3 miles,7.1,Good,NA,4436
MARAIS - Elegant Flat in Old Paris,348,3rd arr.,"2,800 feet",NA,Good,NA,NA
Bassignac,217,11th arr.,1.5 miles,NA,Good,NA,NA
Welkeys - Gustave Courbet Apartment,NA,16th arr.,Metro access,8.9,Fabulous,10,6
Paris Eiffel Tower studio,110,16th arr.,3 miles,7,Good,9.3,30
Hotel de l'Europe,76,14th arr.,2.4 miles,5.7,Review score,NA,1567
Hotel Antin St Georges,111,9th arr.,1.6 miles,7.1,Good,NA,1581
Novotel Suites Paris Nord 18ème,110,18th arr.,3.1 miles,7,Good,NA,3823
Heart of Sacré-Cœur,272,18th arr.,2.1 miles,NA,Good,NA,NA
Apartment WS Louvre - Etienne Marcel,142,2nd arr.,0.7 miles,7,Good,NA,395
Heart of Sacré-Cœur,272,18th arr.,2.1 miles,NA,Good,NA,NA
Apartment Notre Dame,NA,5th arr.,Metro access,4.5,Review score,NA,23
Hotel du Globe 18,94,18th arr.,2.2 miles,6.6,Review score,NA,1359
Welkeys Apartment Paris Rivoli,"3,326",4th arr.,350 feet,7,Good,NA,22
Apartments WS Opéra - Vendôme,200,2nd arr.,1.2 miles,7,Good,9.3,40
Hôtel Léonard de Vinci II,83,15th arr.,2.7 miles,6.4,Review score,NA,691
Hotel Voltaire République,78,11th arr.,0.9 miles,6.1,Review score,NA,1360
Studio Arc de Triomphe,133,17th arr.,3.1 miles,7,Good,NA,70
Pick A Flat's Apartment rue des Pyrénées/ in Menilmontan,NA,20th arr.,Metro access,NA,Good,NA,NA
Opera Louvre Holiday Apartment,187,2nd arr.,0.9 miles,6.6,Review score,NA,339
Hotel Hauteville Opera,111,10th arr.,1.2 miles,7,Good,NA,469
Grand Hotel Du Calvados,130,9th arr.,1.8 miles,7,Good,NA,510
CMG Suite Deluxe Tour Eiffel I,221,16th arr.,3 miles,4,Review score,NA,3
Bel appartement au coeur de Montmartre,245,18th arr.,2.3 miles,NA,Review score,NA,NA
Ibis Styles Paris Crimée La Villette,106,19th arr.,2.7 miles,6.9,Review score,NA,1161
Louvre Terrasse,NA,1st arr.,Metro access,7.8,Good,NA,29
Hôtel des Pyrénées - Entre Bastille et Nation,120,12th arr.,1.6 miles,6.4,Review score,NA,184
Hipotel Paris Belgrand Mairie du 20ème,92,20th arr.,2.5 miles,6.9,Review score,NA,995
121 Paris Hotel,192,17th arr.,2.7 miles,6.9,Review score,NA,289
Hôtel Montana Lafayette,167,10th arr.,1.6 miles,5.4,Review score,NA,697
Camelia Prestige - Place de la Nation,94,11th arr.,2.1 miles,6.9,Review score,NA,2359
Hipotel Paris Voltaire Bastille,92,11th arr.,1.3 miles,6.8,Review score,NA,1754
Pelicanstay at Arc de Triomphe,NA,8th arr.,Metro access,6.5,Review score,NA,8
Apartment Paris 3° centre - Le Marais,195,3rd arr.,0.8 miles,8.7,Fabulous,9.4,4
Grand Hotel Nouvel Opera,98,11th arr.,1.2 miles,6.9,Review score,NA,1385
Studio d'architecte au pied de Tour Eiffel (CDM),178,7th arr.,2.1 miles,6.5,Review score,NA,90
Hotel Corona Rodier,109,9th arr.,1.5 miles,6.9,Review score,NA,264
Hôtel du Pont Neuf,120,1st arr.,"2,450 feet",6.5,Review score,NA,773
Hôtel du Pont Neuf,120,1st arr.,"2,450 feet",6.5,Review score,NA,776
Murat,215,16th arr.,4.3 miles,6.8,Review score,NA,190
Pick A Flat's Apartment rue des Pyrénées/ in Menilmontan,NA,20th arr.,Metro access,NA,Review score,NA,NA
Picardy Hôtel-Gare du Nord,110,10th arr.,1.6 miles,5.8,Review score,NA,1220
FM Hotel,60,18th arr.,2.1 miles,5.3,Review score,NA,725
Sure Hotel by Best Western Paris Gare du Nord,119,10th arr.,1.9 miles,6.8,Review score,NA,1238
FLAAT- CHAMPS ELYSEES,239,8th arr.,2.4 miles,6.8,Review score,9.4,23
Vintimille Hotel,175,9th arr.,2.1 miles,6.3,Review score,NA,1374
Love Hotel a Paris - Adults Only,99,1st arr.,"2,150 feet",5.9,Review score,NA,237
Louvre Terrasse,NA,1st arr.,Metro access,7.8,Good,NA,29
Aloha - Eiffel Tower by Hiphophostels,78,15th arr.,2.4 miles,6.8,Review score,NA,1999
Jolie appartement au Champs Elysee,339,8th arr.,2.4 miles,NA,Review score,NA,NA
Angleterre Hotel,83,18th arr.,1.9 miles,6.8,Review score,NA,2971
Auberge Internationale des Jeunes,71,11th arr.,1.3 miles,6.8,Review score,NA,1408
Paris Apartment Concept,122,5th arr.,0.9 miles,6.6,Review score,NA,67
HotelF1 Paris Saint Ouen Marché Aux Puces,49,18th arr.,3.1 miles,6.7,Review score,NA,4408
Pelicanstay at Arc de Triomphe,NA,8th arr.,Metro access,6.5,Review score,NA,8
Apartments WS Mouffetard - Panthéon,180,5th arr.,0.8 miles,6.7,Review score,NA,258
cozy room - porte maillot,100,17th arr.,3.1 miles,6,Review score,NA,24
B&B Hôtel Paris Porte de la Villette,93,19th arr.,3.1 miles,6.7,Review score,NA,1607
Hotel Regence Paris,137,8th arr.,2.1 miles,6.3,Review score,NA,216
Feel In Paris Like At Home,199,19th arr.,1.9 miles,6.7,Review score,NA,18
Pavillon Porte de Versailles,220,15th arr.,3.1 miles,6.7,Review score,NA,898
Bohemian flat - Bercy,NA,12th arr.,Metro access,5.7,Review score,NA,5
brooklin,432,8th arr.,2.7 miles,NA,Review score,NA,NA
ibis Paris Porte de Montreuil,90,"Paris


Show on map",2.9 miles,6.7,Review score,NA,3210
Appartement Washington Champs Élysées - Arc de triomphe,289,8th arr.,2.5 miles,5.8,Review score,10,18
Hotel Regina Montmartre,282,18th arr.,1.9 miles,6.6,Review score,NA,442
Hôtel de l'Aveyron,106,12th arr.,1.1 miles,6.4,Review score,NA,2470
Appartement près du centre et du métro,109,13th arr.,2.1 miles,NA,Review score,NA,NA
Pavillon Opéra Lafayette,106,9th arr.,1.6 miles,6.6,Review score,NA,1448
Cocoon apartment Paris Montmartre - Sacré-Coeur,NA,18th arr.,Metro access,NA,Review score,NA,NA
Mirific,165,17th arr.,2.7 miles,6.6,Review score,NA,1043
Hôtel de la Terrasse,72,18th arr.,2.8 miles,6,Review score,NA,1085
Printania Porte de Versailles,128,15th arr.,3 miles,5.9,Review score,NA,865
Hipotel Paris Belleville Pyrénées,90,20th arr.,2.1 miles,6.6,Review score,NA,954
Hôtel Jarry Confort,114,10th arr.,1.2 miles,6.6,Review score,NA,2519
Hotel Le Faubourg,103,9th arr.,1.2 miles,6.3,Review score,NA,1584
Confortable studio proche des batignolles,NA,17th arr.,Metro access,8.3,Very good,NA,3
YMMO 75012,133,12th arr.,2.4 miles,5.8,Review score,NA,132
Hôtel Charing Cross,121,8th arr.,1.8 miles,6.5,Review score,NA,553
"LUXE, Avenue FOCH",145,16th arr.,3.1 miles,6.5,Review score,NA,19
"134 Suite Richard, Luxury APT",502,18th arr.,1.9 miles,NA,Review score,NA,NA
Hôtel D'Alsace,109,10th arr.,1.4 miles,5.6,Review score,NA,859
Hotel Sofia Paris,110,18th arr.,2 miles,6.5,Review score,NA,1439
Hôtel Marignan,NA,5th arr.,Metro access,8,Very good,NA,1010
Hipotel Paris Printania Maraichers,131,20th arr.,2.7 miles,5.2,Review score,NA,2471
Hôtel Sibour,88,10th arr.,1.3 miles,6.5,Review score,NA,764
Club246 Paris Saint Martin,222,3rd arr.,"1,950 feet",NA,Review score,NA,NA
Cosy 40m² near MONTMARTRE,265,18th arr.,2.1 miles,6.4,Review score,NA,44
Hotel Du Globe,100,2nd arr.,0.7 miles,6,Review score,NA,1695
ibis budget Paris Nord 18ème,69,18th arr.,3.1 miles,6.3,Review score,NA,4594
Appartement Tour Eiffel - Varenne 3,NA,7th arr.,Metro access,8,Very good,NA,8
"Appartement Luxe-design en plein coeur du quartier latin. A 5mn à pied de Notre Dame et 200M de la rue de Buci et ses nombreux restaurants, commerces de proximité, supermarchés et galeries.",528,6th arr.,"2,800 feet",NA,Very good,NA,NA
Musée du Louvre Luxury 2 Bedroom Apartment,"1,248",1st arr.,"3,100 feet",6.2,Review score,NA,5
Apartement Trocadero Victor Hugo Etoile,"3,335",16th arr.,3.1 miles,NA,Review score,NA,NA
Hôtel Du Parc Saint Charles,159,15th arr.,3.1 miles,6.2,Review score,NA,520
Le Brésil à Paris,122,5th arr.,1.2 miles,NA,Review score,NA,NA
Hotel Eiffel Segur,180,15th arr.,2.2 miles,8.2,Very good,NA,300
Hôtel l'Echiquier Opéra Paris - MGallery,221,10th arr.,1.1 miles,9,Superb,NA,342
Le passage de la reine de Hongrie - Louvre Paris,NA,1st arr.,Metro access,9.1,Superb,NA,7
Novotel Paris 17,135,17th arr.,3.1 miles,7.9,Good,NA,1036
New Hôtel Gare Du Nord,119,10th arr.,1.6 miles,7.4,Good,NA,1167
ibis Paris Italie Tolbiac,110,13th arr.,2.1 miles,7.7,Good,NA,1156
Best Western Montcalm,178,15th arr.,3.1 miles,8.4,Very good,NA,1127
Pavillon Courcelles Parc Monceau,229,17th arr.,2.5 miles,6.2,Review score,NA,548
Mercure Paris Gobelins Place d'Italie,193,13th arr.,1.7 miles,7.5,Good,NA,175
PARIS 6TH - ST GERMAIN DES PRES - LATIN QUATER,NA,6th arr.,Metro access,9.3,Superb,10,4
Hôtel Sibour,88,10th arr.,1.3 miles,6.4,Review score,NA,765
Cosy Flat close to Place des Vosges Le Marais,200,3rd arr.,"3,100 feet",NA,Review score,NA,NA
Hôtel Du Brabant,143,10th arr.,1.5 miles,6.1,Review score,NA,1753
"Original, cosy 25m² near CANAL ST-MARTIN",239,10th arr.,1.1 miles,4.7,Review score,NA,25
Hôtel Central Saint Germain,183,5th arr.,0.6 miles,8.2,Very good,9.5,561
Hotel Agorno - Halle De La Villette,88,19th arr.,2.8 miles,5.6,Review score,NA,1802
RESIDENCE LANCASTER,NA,4th arr.,Metro access,9.2,Superb,10,14
Unusual and charming 25m² near LE MARAIS,239,10th arr.,1.1 miles,4.3,Review score,NA,28
Hôtel At Gare du Nord,132,10th arr.,1.8 miles,6,Review score,NA,1366
Nice 20m² district of BATIGNOLLES,239,17th arr.,2.8 miles,6.1,Review score,NA,15
Sandrine's St Germain,266,6th arr.,0.9 miles,8.1,Very good,NA,7
Perfect Hotel & Hostel,111,9th arr.,1.6 miles,7.8,Good,NA,5905
Nice 35m² near MONTMARTRE,239,18th arr.,2.6 miles,4.6,Review score,NA,28
Le petit gîte du North Marais,NA,3rd arr.,Metro access,8.6,Fabulous,9.6,7
Arty 20m² district of BATIGNOLLES,199,17th arr.,2.8 miles,4.7,Review score,NA,15
Paris City Flat,370,2nd arr.,0.9 miles,9.7,Exceptional,10,11
2 Pièces avec Balcon Plein Sud,102,18th arr.,2.4 miles,7.5,Good,NA,37
VIP Paris Yacht Hôtel,372,12th arr.,1.6 miles,7.7,Good,NA,280
